date,Wind Speed,Pressure,Relative Humidity,Wind Direction,Dew Point
2012-02-23 22:00:00,3.1232526302,991.439453125,20.5587745038,353.139801025,-7
2012-02-23 23:00:00,3.0480542183,991.476135254,21.4599081712,6.6652832031,-7
2012-02-24 00:00:00,2.9651145935,991.3359375,22.3080990006,20.8310089111,-7
2012-02-24 01:00:00,2.9090816975,990.905517578,22.8447480568,32.8398399353,-7
2012-02-24 02:00:00,2.9665882587,990.833312988,22.7175090886,35.6720199585,-7
2012-02-24 03:00:00,3.1070768833,991.099304199,22.3130334893,35.1382980347,-8
2012-02-24 04:00:00,3.1362197399,991.572998047,21.4047947022,38.8289222717,-9
2012-02-24 05:00:00,2.9958703518,992.120910644,21.5543502016,45.2450675964,-9
2012-02-24 06:00:00,2.795422554,993.286071777,21.3439632557,50.5945091248,-9
2012-02-24 07:00:00,2.5565443039,993.988647461,19.4656544349,51.8690910339,-9
2012-02-24 08:00:00,2.0919523239,994.974365234,15.5199769304,50.0903511047,-10
2012-02-24 09:00:00,1.9429854155,995.455932617,12.7489051765,45.4146156311,-9
2012-02-24 10:00:00,2.3126089573,995.593017578,9.294769995,43.9560089111,-10
2012-02-24 11:00:00,2.3272294998,995.088012695,8.2694298552,40.1025047302,-10
2012-02-24 12:00:00,2.3876833916,993.958190918,7.6123713133,38.8548278809,-11
2012-02-24 13:00:00,2.6062524319,992.927429199,7.227453947,40.111415863,-11
2012-02-24 14:00:00,2.711648941,992.004333496,7.1398565678,38.0532569885,-12
2012-02-24 15:00:00,2.6394555569,991.27545166,7.4116016728,36.4910812378,-12
2012-02-24 16:00:00,2.5191178322,990.731201172,8.0621031955,37.042098999,-13
2012-02-24 17:00:00,2.49371171,990.484191894,10.9934157449,35.9517288208,-11
2012-02-24 18:00:00,2.6178238392,990.722412109,15.9301913029,31.0786018372,-8
2012-02-24 19:00:00,2.7079336643,990.96295166,16.0125082346,27.9895401001,-9
2012-02-24 20:00:00,2.9855453968,991.222106934,15.9197610948,33.0726661682,-9
2012-02-24 21:00:00,3.2760455608,991.558776856,15.7402869403,36.7033538818,-10
2012-02-24 22:00:00,3.4294071198,991.592407227,15.7503386264,38.4656066895,-10
2012-02-24 23:00:00,3.4745819569,991.733825684,16.0175880171,39.8000984192,-10
2012-02-25 00:00:00,3.5687689781,991.411315918,16.3263060436,39.3238105774,-10
2012-02-25 01:00:00,3.6346502304,991.281311035,16.7216555679,38.650604248,-10
2012-02-25 02:00:00,3.7691106796,990.852172852,16.79180498,41.8565216064,-11
2012-02-25 03:00:00,3.9016697407,990.337890625,17.2161596117,45.1870536804,-11
2012-02-25 04:00:00,3.988710165,990.532348633,17.9767467363,48.7269821167,-11
2012-02-25 05:00:00,4.0493721962,991.102966309,18.3158028713,51.8699836731,-12
2012-02-25 06:00:00,4.1273856163,992.138122559,18.5320403636,53.3888549805,-12
2012-02-25 07:00:00,4.1226625443,992.940612793,16.4900618161,53.9998016357,-12
2012-02-25 08:00:00,3.4641780853,993.913757324,13.5461787122,53.4933013916,-12
2012-02-25 09:00:00,3.1929550171,994.526245117,10.8381651698,50.764957428,-11
2012-02-25 10:00:00,3.4768693447,994.959960938,7.4504330999,47.4833755493,-13
2012-02-25 11:00:00,3.2405281067,994.413879394,6.8489824107,42.5488891602,-12
2012-02-25 12:00:00,3.1029214859,993.687316894,6.5347585598,39.937286377,-12
2012-02-25 13:00:00,3.0539495945,992.685729981,6.4065740998,39.8036499023,-12
2012-02-25 14:00:00,3.0009319782,991.803955078,6.4341529486,38.7052726746,-12
2012-02-25 15:00:00,2.8790698051,991.101013184,6.6722930674,37.7179374695,-13
2012-02-25 16:00:00,2.6828598976,991.490905762,7.1391787947,38.2232398987,-14
2012-02-25 17:00:00,2.5313584805,991.592712402,10.4634387434,40.2468338013,-11
2012-02-25 18:00:00,2.5299470425,991.981384277,14.5727092181,44.8131370544,-8
2012-02-25 19:00:00,2.5469675064,992.561767578,14.6017465061,51.1328964233,-9
2012-02-25 20:00:00,2.6238911152,993.22265625,14.8127146073,54.2095069885,-9
2012-02-25 21:00:00,2.7989907265,993.379516602,14.608840198,52.8888549805,-10
2012-02-25 22:00:00,3.0039763451,993.17199707,14.8792358486,49.699092865,-11
2012-02-25 23:00:00,3.2114100456,993.255126953,14.7023784723,46.7345581055,-11
2012-02-26 00:00:00,3.4278337955,993.150085449,14.7861534412,44.9377670288,-12
2012-02-26 01:00:00,3.6163461208,992.496643066,14.8625384767,45.2137336731,-12
2012-02-26 02:00:00,3.6915106773,992.261779785,15.1729599542,48.3737869263,-12
2012-02-26 03:00:00,3.6248495579,991.771057129,15.5995938315,52.9524307251,-12
2012-02-26 04:00:00,3.5479097366,991.999450684,15.9968471419,58.7741546631,-12
2012-02-26 05:00:00,3.5003087521,992.381835938,16.3262680338,65.6458053589,-12
2012-02-26 06:00:00,3.4944491386,992.696838379,16.5306952963,72.7186279297,-12
2012-02-26 07:00:00,3.4645133018,993.300109863,15.1183791547,78.7688980103,-12
2012-02-26 08:00:00,2.996762991,993.958984375,11.2106540141,81.0065307617,-13
2012-02-26 09:00:00,2.6926584244,994.579956055,9.3064954458,77.2423400879,-12
2012-02-26 10:00:00,3.0525751114,994.483642578,6.553995185,72.8891677856,-13
2012-02-26 11:00:00,2.7291212082,993.892578125,5.8960669387,69.2788467407,-13
2012-02-26 12:00:00,2.3137147427,992.936279297,5.5716445256,63.485168457,-13
2012-02-26 13:00:00,2.0558154583,991.912231445,5.4297298826,59.0278053284,-13
2012-02-26 14:00:00,1.9863687754,990.840820312,5.4154590248,54.6935501099,-13
2012-02-26 15:00:00,1.9842383862,989.975219727,5.6141843507,52.4393081665,-14
2012-02-26 16:00:00,1.9074070454,989.733520508,6.0907471708,51.1123275757,-14
2012-02-26 17:00:00,1.9431711435,989.705810547,9.7464317607,43.8235702515,-11
2012-02-26 18:00:00,2.2104253769,990.113647461,13.0465498158,33.233997345,-8
2012-02-26 19:00:00,2.4445099831,990.964172363,13.2656554096,25.377822876,-9
2012-02-26 20:00:00,2.5946083069,991.610656738,12.6848118323,25.0160293579,-10
2012-02-26 21:00:00,2.6192846298,991.902954102,13.4077938406,29.6085243225,-10
2012-02-26 22:00:00,2.569861412,991.496459961,13.2921953506,35.9106788635,-11
2012-02-26 23:00:00,2.5023286343,990.976257324,14.1154200462,42.4589118958,-10
2012-02-27 00:00:00,2.4612255096,990.581604004,13.8075171523,46.6513290405,-11
2012-02-27 01:00:00,2.5009605885,990.071777344,14.6161072326,47.5863265991,-11
2012-02-27 02:00:00,2.3198578358,989.594909668,14.8868741936,50.8635139465,-11
2012-02-27 03:00:00,2.0211787224,989.175598144,15.0484208286,58.8974761963,-11
2012-02-27 04:00:00,1.7123280764,988.952880859,16.1168673664,68.3532943726,-11
2012-02-27 05:00:00,1.3206931353,989.415832519,14.6972445063,76.5267868042,-12
2012-02-27 06:00:00,0.8433135748,990.282958984,16.5438145952,86.5221481323,-11
2012-02-27 07:00:00,0.3924151063,990.823364258,18.8281529653,121.738601685,-7
2012-02-27 08:00:00,0.4400616586,991.584655762,12.8027222774,191.869384766,-10
2012-02-27 09:00:00,0.7953521609,992.26171875,8.2892837761,224.34046936,-12
2012-02-27 10:00:00,1.6183425188,991.868164062,5.9780051017,242.69090271,-13
2012-02-27 11:00:00,2.1036622524,991.194458008,5.3755644012,243.445602417,-13
2012-02-27 12:00:00,2.4086966515,990.163085938,5.1833341958,245.918518066,-12
2012-02-27 13:00:00,2.5588805676,989.077331543,5.2066506479,248.981521606,-12
2012-02-27 14:00:00,2.4689452648,987.887390137,5.4542374136,258.246368408,-12
2012-02-27 15:00:00,2.2891185284,987.628479004,5.9252042873,270.798156738,-12
2012-02-27 16:00:00,2.1563625336,987.728027344,6.5523782874,285.007446289,-12
2012-02-27 17:00:00,2.0456819534,987.990600586,10.4147377822,302.814270019,-8
2012-02-27 18:00:00,1.9961156845,988.406860352,12.4285848109,323.98550415,-7
2012-02-27 19:00:00,2.0168480873,989.260437012,14.170567298,343.012512207,-6
2012-02-27 20:00:00,2.0144021511,989.552551269,13.3274988639,354.463409424,-8
2012-02-27 21:00:00,1.9334526062,989.974426269,13.9688618329,1.6069488525,-7
2012-02-27 22:00:00,1.8180320263,989.699401856,13.3604814771,5.3323669434,-9
2012-02-27 23:00:00,1.6457288265,989.204223633,14.5176516778,4.5701599121,-8
2012-02-28 00:00:00,1.512848258,988.774902344,13.1672092319,354.869140625,-10
2012-02-28 01:00:00,1.5961563587,988.207885742,14.6062789404,338.328369141,-9
2012-02-28 02:00:00,2.0146670341,987.553649902,13.2237387549,326.499511719,-11
2012-02-28 03:00:00,2.6200106144,986.965698242,14.4496078651,319.087432861,-10
2012-02-28 04:00:00,3.2721889019,987.030456543,14.7269886547,314.377380371,-10
2012-02-28 05:00:00,3.7864971161,987.004455566,15.8688737982,312.353271484,-10
2012-02-28 06:00:00,4.0084557533,987.291137695,20.5943445567,312.506896973,-7
2012-02-28 07:00:00,3.8618779182,987.646484375,26.2650385566,313.205749512,-3
2012-02-28 08:00:00,3.2379798889,988.318481445,27.5257406626,311.462646484,0
2012-02-28 09:00:00,3.0772893429,988.541015625,24.3958971426,309.700012207,1
2012-02-28 10:00:00,3.4203457832,988.412841797,18.9621877336,311.604492188,1
2012-02-28 11:00:00,3.3837542534,987.751281738,15.8923194419,308.653076172,1
2012-02-28 12:00:00,3.4056329727,986.924133301,14.1785134904,304.597900391,0
2012-02-28 13:00:00,3.5414824486,985.995239258,12.5690864784,299.931732178,0
2012-02-28 14:00:00,3.6469409466,985.476989746,11.0049749826,297.651672363,-3
2012-02-28 15:00:00,3.6365871429,985.335998535,9.9083682361,298.493652344,-5
2012-02-28 16:00:00,3.4844014645,985.484375,9.826416113,301.267791748,-6
2012-02-28 17:00:00,3.1419138908,985.931945801,11.9848581408,306.068786621,-6
2012-02-28 18:00:00,2.7271282673,986.282226562,15.8836836167,313.399475098,-4
2012-02-28 19:00:00,2.2881588936,986.523620606,16.6432431881,324.556823731,-4
2012-02-28 20:00:00,1.9954578876,986.907958984,18.0142889295,332.690307617,-4
2012-02-28 21:00:00,1.7893329859,986.60949707,17.4068090786,340.275726318,-5
2012-02-28 22:00:00,1.5796138048,986.468017578,18.8261072095,347.352386475,-5
2012-02-28 23:00:00,1.2897298336,985.921691894,17.7449865105,351.989959717,-6
2012-03-01 00:00:00,2.8144392967,985.101013184,15.6179728771,122.95098877,-7
2012-03-01 01:00:00,2.690226078,984.805236816,17.0489002829,125.036849976,-6
2012-03-01 02:00:00,2.1781740189,984.733825684,18.1454316085,135.063598633,-6
2012-03-01 03:00:00,1.7366676331,984.120361328,20.4085400122,152.688873291,-5
2012-03-01 04:00:00,1.4856289625,984.01953125,20.5975072547,171.00831604,-6
2012-03-01 05:00:00,1.2865071297,984.304748535,24.290486703,189.689239502,-4
2012-03-01 06:00:00,1.1782813072,984.821594238,25.5660064332,211.88204956,-4
2012-03-01 07:00:00,1.1725652218,985.356628418,26.8069456787,233.000717163,-1
2012-03-01 08:00:00,0.8557241559,986.094848633,19.8825839809,240.692947388,-2
2012-03-01 09:00:00,0.5299170613,986.646240234,16.5679472623,249.328704834,-2
2012-03-01 10:00:00,0.7331245542,986.831542969,9.5435298843,11.2437820435,-5
2012-03-01 11:00:00,1.0168170929,986.522888184,7.757206687,22.3021240234,-5
2012-03-01 12:00:00,1.0483516455,985.740661621,6.9046433155,27.5302429199,-6
2012-03-01 13:00:00,1.063303709,984.747497559,6.4405279248,31.2935333252,-7
2012-03-01 14:00:00,1.0811558962,984.004760742,6.2988346146,25.2908782959,-8
2012-03-01 15:00:00,1.1425994635,983.904479981,6.473387983,18.5896682739,-8
2012-03-01 16:00:00,1.3039655685,983.966369629,6.9682909459,15.188369751,-9
2012-03-01 17:00:00,1.7069271803,984.344848633,11.9809415048,13.6933364868,-4
2012-03-01 18:00:00,2.267210722,985.064270019,14.6105847762,17.3690414429,-3
2012-03-01 19:00:00,2.6609034538,985.826049805,12.9573901818,25.203994751,-6
2012-03-01 20:00:00,2.7995896339,986.511901856,13.4642208855,39.2174263,-6
2012-03-01 21:00:00,2.8995263577,986.789916992,14.1826300685,54.4926681519,-6
2012-03-01 22:00:00,3.0376574993,986.829284668,14.7087667733,67.7985229492,-6
2012-03-01 23:00:00,3.1683690548,986.513000488,15.4950673773,78.6746826172,-6
2012-03-02 00:00:00,3.2072660923,986.259643555,15.98521315,86.7471923828,-6
2012-03-02 01:00:00,3.1718571186,986.115905762,16.7842469686,92.1236801147,-6
2012-03-02 02:00:00,3.0950701237,986.036987305,17.2459790872,92.5169372559,-6
2012-03-02 03:00:00,2.9887127876,985.604370117,17.9043392424,91.6979522705,-7
2012-03-02 04:00:00,2.8429915905,985.732421875,18.4389617379,91.7772140503,-7
2012-03-02 05:00:00,2.6657152176,985.955261231,18.9105272132,93.317237854,-7
2012-03-02 06:00:00,2.4038028717,986.741333008,19.7017028596,94.782333374,-7
2012-03-02 07:00:00,2.2187342644,987.497070312,18.2768239298,95.639755249,-6
2012-03-02 08:00:00,1.8337427378,988.1484375,13.4983945537,98.5988311768,-7
2012-03-02 09:00:00,1.3860031366,988.148498535,11.5729897434,102.116958618,-6
2012-03-02 10:00:00,1.4955726862,988.00012207,8.0610149938,90.9196090698,-7
2012-03-02 11:00:00,1.0775763988,987.436950684,6.9543533729,87.8736724854,-7
2012-03-02 12:00:00,0.6342763901,986.327148438,6.4816590873,87.2769165039,-7
2012-03-02 13:00:00,0.1922613531,985.266174316,6.264147705,69.7791290283,-7
2012-03-02 14:00:00,0.2208334357,984.62512207,6.3402564696,317.42175293,-7
2012-03-02 15:00:00,0.4000336528,984.178283691,6.7823013295,297.690551758,-7
2012-03-02 16:00:00,0.5469696522,984.156311035,7.6192614427,290.335327148,-7
2012-03-02 17:00:00,0.6821201444,984.57623291,22.4319193612,300.963104248,3
2012-03-02 18:00:00,0.7655873895,984.841064453,17.1067926919,329.757781982,-1
2012-03-02 19:00:00,0.8301755786,985.662658691,17.9835099348,2.7791137695,-1
2012-03-02 20:00:00,1.0961983204,986.147094727,15.6742170915,34.2811470032,-3
2012-03-02 21:00:00,1.530726552,986.645141602,18.1321515703,50.6733589172,-2
2012-03-02 22:00:00,1.9448753595,986.703308106,15.2962953814,60.4094543457,-5
2012-03-02 23:00:00,2.2676007748,986.494812012,15.9573662828,68.6944046021,-5
2012-03-03 00:00:00,2.4805407524,986.35949707,15.6763847353,75.5238342285,-5
2012-03-03 01:00:00,2.5740644932,985.864501953,17.0628209332,79.9706878662,-5
2012-03-03 02:00:00,2.3541314602,985.554748535,17.4912134538,89.88256073,-5
2012-03-03 03:00:00,2.1934738159,984.991699219,19.7326793602,106.555755615,-4
2012-03-03 04:00:00,2.2013113499,984.880676269,18.628498698,122.785362244,-5
2012-03-03 05:00:00,2.3263132572,985.116333008,19.9012558366,136.904312134,-4
2012-03-03 06:00:00,2.5229685307,985.506042481,18.8917287068,150.724807739,-5
2012-03-03 07:00:00,2.737016201,986.124145508,17.7046051966,163.993118286,-4
2012-03-03 08:00:00,2.5468935966,986.891296387,13.8875890179,170.946426392,-5
2012-03-03 09:00:00,2.2756171227,987.141052246,12.0250443079,176.480926514,-3
2012-03-03 10:00:00,2.4577031136,987.236511231,12.2004589523,188.306243897,0
2012-03-03 11:00:00,2.5671987534,986.664428711,13.6659616665,197.984039307,2
2012-03-03 12:00:00,2.7418036461,985.717346191,14.6902651465,207.443084717,4
2012-03-03 13:00:00,2.9411695004,984.885986328,15.8839417813,215.224456787,6
2012-03-03 14:00:00,3.114900589,983.820678711,17.1780040617,220.132949829,7
2012-03-03 15:00:00,3.3327038288,983.068908691,18.5067405065,222.095367432,7
2012-03-03 16:00:00,3.4995384216,982.998657227,20.1472594939,223.643127441,7
2012-03-03 17:00:00,3.3665952682,983.088256836,23.5000183056,222.673110962,7
2012-03-03 18:00:00,3.1025483608,983.461669922,26.8798833729,216.367767334,7
2012-03-03 19:00:00,3.0812084675,983.956237793,28.1291671667,208.178985596,7
2012-03-03 20:00:00,3.0715420246,984.196166992,29.0115704593,203.042816162,7
2012-03-03 21:00:00,3.2677440643,984.734191894,29.8132592557,204.515197754,7
2012-03-03 22:00:00,3.723814249,984.642456055,30.6599243059,212.403213501,6
2012-03-03 23:00:00,4.2388343811,984.304504394,31.8645578242,222.407318115,6
2012-03-04 00:00:00,4.5011377335,984.188415527,33.8975802444,230.533325195,6
2012-03-04 01:00:00,4.4735507965,984.063659668,36.8686562329,236.898178101,7
2012-03-04 02:00:00,4.4606170654,983.566467285,40.6369962822,240.920150757,7
2012-03-04 03:00:00,4.4243679047,983.583312988,44.8953310969,243.023910522,8
2012-03-04 04:00:00,4.3310956955,983.564880371,49.2036989017,242.390609741,8
2012-03-04 05:00:00,4.3111505508,984.28894043,53.3993447678,239.741409302,9
2012-03-04 06:00:00,4.4154758453,984.939880371,56.7676830054,236.920166016,9
2012-03-04 07:00:00,4.3337731361,985.943969727,53.446038572,235.207489014,10
2012-03-04 08:00:00,3.9845016003,986.822875977,45.8708551171,232.673278809,11
2012-03-04 09:00:00,4.1654062271,987.133728027,34.5922519223,232.595626831,11
2012-03-04 10:00:00,4.4038200378,987.008728027,26.3962760327,232.674377441,10
2012-03-04 11:00:00,4.8971691132,986.444824219,20.1526805924,232.795623779,8
2012-03-04 12:00:00,5.4292874336,985.387145996,16.6016260009,231.831314087,6
2012-03-04 13:00:00,5.9072289467,984.205444336,15.8124463003,229.670669556,6
2012-03-04 14:00:00,6.3020596504,983.272888184,16.0146044118,229.60760498,6
2012-03-04 15:00:00,6.6350607872,982.688354492,16.9151169479,230.238891602,6
2012-03-04 16:00:00,6.8586540222,982.548950195,18.261803874,230.265716553,6
2012-03-04 17:00:00,6.5549807549,982.631286621,20.7047594139,229.842895508,6
2012-03-04 18:00:00,6.4584565163,983.304016113,23.7863256561,228.913452148,7
2012-03-04 19:00:00,6.8435506821,983.983947754,25.8836800776,230.012435913,7
2012-03-04 20:00:00,6.9115004539,984.811157227,28.4126769374,231.007949829,8
2012-03-04 21:00:00,6.7877435684,985.744323731,31.6266651149,231.611938477,8
2012-03-04 22:00:00,6.5146341324,985.781311035,35.5255874776,231.766952515,9
2012-03-04 23:00:00,6.0903377533,985.891845703,40.7035246681,232.167724609,10
2012-03-05 00:00:00,5.5221939087,985.432373047,47.2556229076,236.095077515,11
2012-03-05 01:00:00,4.859085083,985.298706055,54.4088892953,246.347106934,12
2012-03-05 02:00:00,4.9692378044,985.150207519,61.3612848474,254.071914673,13
2012-03-05 03:00:00,5.0174627304,984.612854004,66.5089395816,257.253479004,13
2012-03-05 04:00:00,4.6888856888,984.198364258,69.8125116215,259.954101562,13
2012-03-05 05:00:00,4.1853432655,984.435729981,71.9955409587,261.560241699,13
2012-03-05 06:00:00,3.6495850086,984.942810059,70.7763044795,261.406738281,12
2012-03-05 07:00:00,2.9437282085,985.564147949,59.1099062095,259.711761475,11
2012-03-05 08:00:00,2.2760968208,986.653320312,38.0966174374,271.365234375,8
2012-03-05 09:00:00,2.0788099766,987.346374512,23.6633164654,289.831237793,4
2012-03-05 10:00:00,2.1547007561,987.351318359,16.6070880108,294.666473389,2
2012-03-05 11:00:00,2.2683806419,986.823242188,13.4123031764,294.932983398,0
2012-03-05 12:00:00,2.4243700504,985.936462402,11.7690755273,294.20803833,0
2012-03-05 13:00:00,2.6574959755,984.855773926,10.8855419781,291.782104492,-1
2012-03-05 14:00:00,2.7657067776,984.363708496,10.423593477,289.922515869,-2
2012-03-05 15:00:00,2.6431529522,984.221069336,10.1919590401,286.673461914,-3
2012-03-05 16:00:00,2.5159730911,984.479187012,10.2184148792,283.25869751,-4
2012-03-05 17:00:00,2.4165804386,984.808044434,10.932391945,282.426574707,-6
2012-03-05 18:00:00,2.3202886581,985.49621582,15.619359319,287.454559326,-3
2012-03-05 19:00:00,2.1900312901,986.200378418,15.0763603309,299.567932129,-4
2012-03-05 20:00:00,1.9455142021,986.563232422,15.6462174326,319.074432373,-4
2012-03-05 21:00:00,1.8034228086,986.464050293,17.4942513736,340.974273682,-3
2012-03-05 22:00:00,1.792743206,986.192687988,17.8110435175,0.8721847534,-4
2012-03-05 23:00:00,1.7916623354,985.970886231,20.9879775713,19.8261566162,-2
2012-03-06 00:00:00,1.7689900398,985.62512207,23.3374785776,36.3070831299,-1
2012-03-06 01:00:00,1.6782181263,984.847229004,24.969636215,49.3835639954,-1
2012-03-06 02:00:00,1.3875442743,984.373657227,27.1725473107,53.2467918396,-1
2012-03-06 03:00:00,0.9683568478,984.016174316,28.2935879199,52.0037460327,-1
2012-03-06 04:00:00,0.5370470285,984.166992188,29.7428529525,50.2045249939,-1
2012-03-06 05:00:00,0.1540188938,985.009521484,30.7733083567,10.4211959839,-1
2012-03-06 06:00:00,0.3470471203,985.628479004,31.0839067836,284.298980713,-1
2012-03-06 07:00:00,0.6290011406,986.601135254,33.2633850088,283.129333496,1
2012-03-06 08:00:00,0.6588833928,987.504760742,20.7619246229,273.538269043,-1
2012-03-06 09:00:00,0.5793223977,988.45300293,13.9662139602,296.200469971,-3
2012-03-06 10:00:00,0.6459383965,988.483825684,9.3672117591,323.140533447,-5
2012-03-06 11:00:00,0.7223786712,988.319885254,7.7458910877,308.858825684,-6
2012-03-06 12:00:00,0.9347282052,987.602966309,6.7815131655,301.033691406,-7
2012-03-06 13:00:00,1.0255328417,986.952087402,6.1324691048,301.263824463,-8
2012-03-06 14:00:00,0.9133327603,985.948669434,5.7977501047,311.4737854,-9
2012-03-06 15:00:00,0.6204773784,985.447937012,5.807277241,323.258026123,-10
2012-03-06 16:00:00,0.4336537421,985.512145996,6.199878265,313.363525391,-11
2012-03-06 17:00:00,0.7079678774,985.687316894,16.7916940446,287.604034424,-1
2012-03-06 18:00:00,1.1568715572,986.239685059,14.7064703375,281.341430664,-4
2012-03-06 19:00:00,1.4380013943,987.026672363,11.7372045094,282.720306397,-8
2012-03-06 20:00:00,1.5890617371,987.727539062,12.0503280112,283.913146973,-8
2012-03-06 21:00:00,1.6405252218,987.733581543,10.5926971141,283.130065918,-10
2012-03-06 22:00:00,1.5690267086,986.971252441,11.0043589667,279.797302246,-11
2012-03-06 23:00:00,1.4892659187,986.326721191,10.2138278674,274.166046143,-12
2012-03-07 00:00:00,1.5323073864,985.734558106,10.9018022194,269.482940674,-12
2012-03-07 01:00:00,1.7747867107,984.934814453,10.2036713124,272.418151856,-13
2012-03-07 02:00:00,2.576002121,984.371520996,10.4986046439,281.75201416,-13
2012-03-07 03:00:00,3.7941942215,983.850769043,10.1106471035,291.245300293,-14
2012-03-07 04:00:00,4.8757100105,984.148498535,10.4151059017,298.983978272,-15
2012-03-07 05:00:00,5.3331689835,985.133728027,12.2078507814,304.472290039,-14
2012-03-07 06:00:00,5.277531147,985.835388184,14.9020215091,307.678222656,-13
2012-03-07 07:00:00,4.9007053375,986.145812988,14.6487197496,306.924133301,-12
2012-03-07 08:00:00,4.4063043594,986.989013672,12.1078826919,303.954589844,-12
2012-03-07 09:00:00,4.4209389687,987.718505859,9.2450692673,300.96798706,-12
2012-03-07 10:00:00,4.5765886307,988.205078125,7.4785090257,298.301483154,-13
2012-03-07 11:00:00,4.7122120857,987.899047852,6.2292120709,295.987548828,-13
2012-03-07 12:00:00,4.783311367,987.409301758,5.2193566088,293.54095459,-14
2012-03-07 13:00:00,4.804795742,986.693786621,4.5314553573,290.583801269,-15
2012-03-07 14:00:00,4.9949154854,986.114746094,4.1927452562,287.124328613,-16
2012-03-07 15:00:00,5.2890119553,985.388427734,4.1231818943,283.604553223,-17
2012-03-07 16:00:00,5.5601744652,985.343811035,4.4640082606,280.535186768,-17
2012-03-07 17:00:00,5.4091405869,985.230834961,5.2472802523,276.33392334,-17
2012-03-07 18:00:00,5.4303650856,985.322570801,6.7755397463,271.245361328,-16
2012-03-07 19:00:00,5.7006587982,985.801208496,7.3184258082,270.710510254,-15
2012-03-07 20:00:00,5.8728399277,986.427246094,7.732694794,273.829956055,-15
2012-03-07 21:00:00,6.0004572868,986.497375488,8.2523531816,279.54107666,-15
2012-03-07 22:00:00,6.1400847435,986.479431152,9.1789309383,284.715209961,-15
2012-03-07 23:00:00,6.1906309128,986.204406738,10.6419401723,286.595397949,-14
2012-03-08 00:00:00,6.2342944145,985.754821777,12.0948198534,285.477752685,-13
2012-03-08 01:00:00,6.2806243896,985.170104981,13.2709808148,284.021026611,-13
2012-03-08 02:00:00,6.4383859634,984.826721191,14.2321041909,285.519104004,-13
2012-03-08 03:00:00,6.6125617027,984.647460938,15.1416718263,288.346008301,-12
2012-03-08 04:00:00,6.6404275894,985.151062012,16.1609563922,290.410888672,-12
2012-03-08 05:00:00,6.5762982368,985.936828613,17.0878411852,290.983154297,-12
2012-03-08 06:00:00,6.5016059875,986.598754883,17.6526675099,290.686584473,-12
2012-03-08 07:00:00,6.1913690567,987.356628418,16.026769864,290.214782715,-12
2012-03-08 08:00:00,5.7495088577,988.135620117,13.2169611019,289.194396973,-11
2012-03-08 09:00:00,5.8160200119,989.144104004,10.9415385888,289.988464356,-11
2012-03-08 10:00:00,6.079117775,989.249267578,9.1794709671,293.207458496,-10
2012-03-08 11:00:00,6.3179450035,989.03918457,7.5027828966,298.080932617,-11
2012-03-08 12:00:00,6.3616485596,988.604492188,5.9056341418,301.700866699,-13
2012-03-08 13:00:00,6.3420734406,987.778747559,4.4950561374,304.537567139,-15
2012-03-08 14:00:00,6.1703586578,987.071472168,3.4083266657,307.79486084,-19
2012-03-08 15:00:00,5.9494328499,987.027160644,2.9600196857,311.728271484,-21
2012-03-08 16:00:00,5.5977602005,987.392883301,2.8481130154,316.54498291,-22
2012-03-08 17:00:00,4.6790418625,987.795532227,3.5975686069,321.57232666,-22
2012-03-08 18:00:00,3.8095481396,988.471252441,5.8827097043,327.313079834,-18
2012-03-08 19:00:00,3.0981416702,989.346801758,7.4951540466,336.379241943,-16
2012-03-08 20:00:00,2.5086321831,989.992248535,8.5783275154,353.497741699,-15
2012-03-08 21:00:00,2.1986489296,990.29107666,9.0305972006,22.7280731201,-15
2012-03-08 22:00:00,2.4212169647,990.032348633,8.3860726033,55.2139625549,-16
2012-03-08 23:00:00,2.9663622379,989.553405762,8.6808034248,73.8709564209,-16
2012-03-09 00:00:00,3.4209609032,989.465942383,9.0335275119,82.9269866943,-16
2012-03-09 01:00:00,3.6915347576,989.108947754,9.7295211342,88.0212402344,-16
2012-03-09 02:00:00,3.4771690369,988.978698731,10.8543141279,93.0185852051,-15
2012-03-09 03:00:00,3.0254011154,988.723510742,11.9810814628,100.054199219,-14
2012-03-09 04:00:00,2.5302658081,988.912231445,13.0107037906,108.245231628,-14
2012-03-09 05:00:00,2.0043849945,989.603027344,13.5324546563,119.552932739,-14
2012-03-09 06:00:00,1.5518747568,990.049438477,13.864967616,139.041046143,-13
2012-03-09 07:00:00,1.3144022226,990.403259277,15.1882064931,168.125549316,-10
2012-03-09 08:00:00,1.2524418831,991.312927246,8.9282316623,187.07824707,-14
2012-03-09 09:00:00,1.3121825457,991.531799316,7.0375767517,196.277999878,-13
2012-03-09 10:00:00,1.5317554474,991.516235352,5.0547108302,200.868804932,-14
2012-03-09 11:00:00,1.6984905005,990.715942383,4.2954338893,210.555618286,-15
2012-03-09 12:00:00,1.8475825787,989.458679199,3.8824185372,216.825057983,-15
2012-03-09 13:00:00,1.9180544615,988.17956543,3.6836902724,218.870040894,-16
2012-03-09 14:00:00,1.9374451637,987.247253418,3.6820787901,222.455062866,-16
2012-03-09 15:00:00,1.9328722954,986.530517578,3.8549107417,223.05607605,-16
2012-03-09 16:00:00,1.9446344376,986.614257812,4.2092852638,224.04864502,-17
2012-03-09 17:00:00,1.9861199856,986.915771484,6.4402370246,229.867874145,-14
